SEMESTER,AINE_VK,AINE_INST,AINEKOOD,AINE,arvestatud,mittearvestatud,hinne_A,hinne_B,hinne_C,hinne_D,hinne_E,hinne_F,mitteilmunud
S,SV,SVUH,SOZU.03.252,Ülevaade meedia ja kommunikatsiooni teooriast,0,0,13,1,12,8,8,1,0
S,SV,SVUH,SOZU.04.065,Professionaalne eneseanalüüs,33,0,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.00.012,Kommunikatsiooni eetika,0,0,26,16,22,11,2,0,2
S,SV,SVUH,SVUH.00.015,Uurimistöö alused,0,0,4,23,25,25,5,2,1
S,SV,SVUH,SVUH.00.018,Infokäitumise teooriad ja praktikad,27,8,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.00.023,Tekstiloome ja toimetamine,44,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.024,Info- ja kommunikatsiooniõigus,0,0,5,11,9,4,3,1,1
S,SV,SVUH,SVUH.00.025,Tänane meediaühiskond ja uued avalikkused,0,0,16,17,7,5,2,1,0
S,SV,SVUH,SVUH.00.031,Praktika,0,0,3,4,0,0,0,1,1
S,SV,SVUH,SVUH.00.032,Pedagoogiline praktika kõrgkoolis,14,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.033,Projektipraktika,4,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.035,Reporteritöö,0,0,3,6,1,3,0,0,0
S,SV,SVUH,SVUH.00.036,Loovkirjutamine,28,2,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.037,Akadeemiline enesejuhtimine,0,0,6,24,14,5,0,1,0
S,SV,SVUH,SVUH.00.038,Sissejuhatus kommunikatsiooni ja meediasse,0,0,15,30,12,9,1,1,0
S,SV,SVUH,SVUH.00.039,Kuidas lugeda sotsiaalteooriaid,42,0,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.00.041,Eesti meediasüsteem ja meediakasutus,0,0,11,18,16,7,2,0,0
S,SV,SVUH,SVUH.00.042,Sissejuhatus audiovisuaalse sisu tootmisesse,13,0,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.00.043,Vabatahtlik iseseisev praktika,17,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.046,Mitmekesisus ühiskonnas,0,0,46,54,20,3,2,2,0
S,SV,SVUH,SVUH.00.047,Sotsioloogiliste uuringute planeerimine ja juhtimine,8,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.050,Sotsiaalne muutus ja sekkumine,0,0,24,9,4,0,0,0,0
S,SV,SVUH,SVUH.00.051,Vaatluspraktika,0,0,2,5,0,0,0,0,0
S,SV,SVUH,SVUH.00.056,Infoühiskond ja sotsiaalne heaolu,39,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.058,Suhtlemis- ja koostööoskused,90,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.059,Andmepädevus,0,0,6,4,5,12,3,0,3
S,SV,SVUH,SVUH.00.067,Info kirjeldamine ja metaandmed,0,0,18,11,8,2,0,0,0
S,SV,SVUH,SVUH.00.068,Informatsioon ja ühiskond,43,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.069,Organisatsiooni teadmusjuhtimine,27,2,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.071,Infoteaduste alused,0,0,11,19,10,1,0,2,0
S,SV,SVUH,SVUH.00.072,Infosüsteemide alused,0,0,12,20,7,1,0,0,0
S,SV,SVUH,SVUH.00.073,Infohalduse korraldus,0,0,15,14,8,1,0,0,0
S,SV,SVUH,SVUH.00.074,Vaatluspraktika,42,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.075,Rühmapraktika,47,5,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.077,Ühiskond ja kultuur,43,0,0,0,0,0,0,0,3
S,SV,SVUH,SVUH.00.079,Uuriv ajakirjandus,11,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.084,Ühiskonna arengute teoreetiline mõtestamine,0,0,35,7,1,0,0,0,3
S,SV,SVUH,SVUH.00.085,Projektipraktika,31,0,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.00.088,Ühiskonna ja infoprotsesside analüüsi metodoloogia,48,4,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.104,Loo jutustamine,31,3,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.106,Professionaalne eneseanalüüs,36,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.113,Kvalitatiivsed ja kvantitatiivsed meetodid,20,5,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.00.116,Visuaalse kommunikatsiooni eriseminar,13,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.01.004,Audiovisuaalse produktsiooni praktikum,28,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.03.005,Kommunikatsioonijuhtimise alused ja praktikad,0,0,13,21,12,0,0,1,0
S,SV,SVUH,SVUH.04.004,Projektipraktika,17,0,0,0,0,0,0,0,2
S,SV,SVUH,SVUH.04.016,Inforessursside digitaalse säilitamise praktika,48,5,0,0,0,0,0,0,1
S,SV,SVUH,SVUH.04.018,Lõputöö info- ja dokumendihalduse erialal,0,0,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.04.022,Infokorralduslike probleemide analüüs,0,0,11,9,6,2,1,5,1
S,SV,SVUH,SVUH.06.002,Tänapäevased andmestikud sotsiaaluurimuses,0,0,13,6,1,1,1,0,1
S,SV,SVUH,SVUH.06.006,Sotsiaalteaduste metodoloogia alused,35,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.07.004,Sissejuhatus kvalitatiivsetesse meetoditesse,0,0,14,27,26,9,4,0,4
S,SV,SVUH,SVUH.08.005,"Eesti rahvastiku demograafia, poliitikad ja sotsiaalne muutus",0,0,2,8,0,2,1,1,0
S,SV,SVUH,SVUH.10.001,Avaliku kommunikatsiooni kriitiline analüüs,0,0,8,11,5,1,0,0,1
S,SV,SVUH,SVUH.10.002,Magistriseminar I,37,1,0,0,0,0,0,0,0
S,SV,SVUH,SVUH.10.003,Kommunikatsioon ja selle juhtimine,52,1,0,0,0,0,0,0,0
K,HV, ,HVHV.00.007,Paberilt arvutisse,5,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.00.022,Doktoriseminar,11,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.00.045,Doktoritöö,21,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.00.063,Eriala seminar,7,0,0,0,0,0,0,0,1
K,HV,HVAJ,FLAJ.01.061,Teadusliku uurimistöö alused,0,0,2,1,1,0,0,0,0
K,HV,HVAJ,FLAJ.01.067,Keskaja arheoloogia,0,0,13,7,3,0,0,0,1
K,HV,HVAJ,FLAJ.01.069,Soome arheoloogia,0,0,6,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.01.097,Arheoloogiamälestiste kaitse,22,0,0,0,0,0,0,0,3
K,HV,HVAJ,FLAJ.01.104,Arheoloogia ja suuline traditsioon,0,0,7,5,0,0,0,0,2
K,HV,HVAJ,FLAJ.01.120,Euroopa pronksi- ja rauaaeg,0,0,7,6,1,1,1,2,1
K,HV,HVAJ,FLAJ.01.140,Arheoloogiliste välitööde juhatamise metoodika ja praktika,3,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.01.141,Magistriseminar arheoloogias,5,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.01.143,Arheoloogiliste välitööde praktika,7,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.01.153,Arheoloogiliste leidude säilitamine,13,0,0,0,0,0,0,0,2
K,HV,HVAJ,FLAJ.02.058,Paleograafia,5,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.02.130,Eesti arhiivid: 19.-20. sajandi allikad,14,0,0,0,0,0,0,0,1
K,HV,HVAJ,FLAJ.02.137,Digitaalne arhiivindus ja dokumendihaldus,27,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.02.150,Teabekogude moodustamine ja kirjeldamine,0,0,6,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.02.153,Allikad ja nende tõlgendamine (19.-20. sajand),7,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.02.161,Seminar arhiivindusest,5,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.02.164,Muuseumipraktika,6,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.03.118,Eesti kultuuriajalugu,0,0,6,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.03.145,Läänemeremaade majandusajalugu 13.-19. sajandini,0,0,7,0,1,0,0,0,1
K,HV,HVAJ,FLAJ.03.168,Eesti lähiajalugu,0,0,10,5,11,3,2,0,8
K,HV,HVAJ,FLAJ.03.171,Eesti keskaeg,0,0,28,9,10,8,3,17,2
K,HV,HVAJ,FLAJ.03.179,Eesti uusaeg (1710-1900),0,0,14,15,5,5,3,0,11
K,HV,HVAJ,FLAJ.03.182,Teadusliku uurimistöö alused,0,0,2,1,2,0,0,0,0
K,HV,HVAJ,FLAJ.03.184,Nõukogude Liidu ajalugu,0,0,5,4,3,3,2,0,7
K,HV,HVAJ,FLAJ.03.186,Leedu ajalugu,0,0,6,4,3,0,0,0,0
K,HV,HVAJ,FLAJ.05.076,Teadusliku uurimistöö alused,0,0,1,2,0,0,0,0,4
K,HV,HVAJ,FLAJ.05.091,Eesti kunst pärast II maailmasõda,0,0,1,4,3,0,0,0,0
K,HV,HVAJ,FLAJ.05.109,Eesti kunsti ajaloo historiograafia,0,0,7,1,0,0,0,0,3
K,HV,HVAJ,FLAJ.05.120,Arhitektuuriteose analüüs,6,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.05.138,Eesti arhitektuur ja kunst 18.-19. sajandil,23,0,0,0,0,0,0,0,1
K,HV,HVAJ,FLAJ.05.166,Avangardi paradoks,7,0,0,0,0,0,0,0,0
K,HV,HVAJ,FLAJ.06.005,Uusim aeg,0,0,6,3,4,2,0,4,0
K,HV,HVAJ,FLAJ.06.009,Aafrika ajalugu 19.-20. sajandil,0,0,18,5,4,3,0,0,4
K,HV,HVAJ,FLAJ.06.142,Üleilmastumise ja globaalprobleemide ajalooline kujunemine,0,0,0,0,1,3,0,0,2
K,HV,HVAJ,FLAJ.06.154,Riikluse ideelistest ja õiguslikest alustest kuni 19. sajandi alguseni,0,0,5,4,3,2,1,0,7
K,HV,HVAJ,FLAJ.06.164,Baltikum rahvusvaheliste suhete kontekstis 20. sajandil,0,0,2,2,4,1,0,0,8
K,HV,HVAJ,FLAJ.07.200,Tsivilisatsiooni ja riikluse kujunemine: teooriad ja seaduspärasused,0,0,6,2,4,4,1,1,7
K,HV,HVAJ,FLAJ.07.205,Uusaeg,0,0,6,9,8,3,5,2,5
K,HV,HVAJ,FLAJ.07.219,Teadusliku uurimistöö alused,0,0,1,4,1,0,0,0,2
K,HV,HVAJ,FLAJ.07.228,Teaduskirjanduse retsenseerimine,0,0,4,0,3,0,0,1,1
K,HV,HVAJ,HVAJ.00.006,Doktoriseminar,5,0,0,0,0,0,0,0,0
K,HV,HVAJ,HVAJ.01.001,Projektijuhtimine,9,0,0,0,0,0,0,0,1
K,HV,HVAJ,HVAJ.02.003,Ajaloo andmebaasid,6,0,0,0,0,0,0,0,1
K,HV,HVAJ,HVAJ.05.002,20. sajandi kunsti ajalugu II,0,0,8,7,2,2,2,0,1
K,HV,HVAJ,HVAJ.05.004,Üldine kunstiajalugu: keskaja kunst,0,0,8,3,2,1,0,0,3
K,HV,HVAJ,HVAJ.05.008,Kunstikriitika ja analüüs,5,1,0,0,0,0,0,0,0
K,HV,HVAJ,HVAJ.05.013,Sissejuhatus neurokunstiajalukku ja empiirilisse esteetikasse,4,0,0,0,0,0,0,0,3
K,HV,HVAJ,HVAJ.06.001,Teadusliku uurimistöö alused,0,0,3,2,3,0,0,0,5
K,HV,HVAJ,HVAJ.06.003,Balti riikide ajalugu 20. sajandil,0,0,1,9,6,1,0,0,8
K,HV,HVAJ,HVAJ.06.004,Marksismi ideoloogia ja praktika kujunemise probleeme 20. sajandil,0,0,1,1,4,0,0,0,1
K,HV,HVAJ,HVAJ.06.008,Uusim aeg,0,0,15,7,6,0,1,1,3
K,HV,HVAJ,HVAJ.06.011,Ida-Euroopa sotsiaalajaloo probleeme 20. sajandil,0,0,0,2,2,0,0,0,2
K,HV,HVAJ,HVAJ.06.014,Aafrika kultuuriajalugu,10,0,0,0,0,0,0,0,3
K,HV,HVAJ,HVAJ.07.002,Üldajaloo seminar,15,3,0,0,0,0,0,0,0
K,HV,HVAJ,HVAJ.07.013,Uusaeg,0,0,3,4,6,5,2,0,4
K,HV,HVAJ,HVAJ.07.016,Eriseminar keskaja ajaloost,0,0,2,0,1,0,0,1,1
K,HV,HVEE,FLEE.00.024,Doktoritöö,19,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.00.035,Erialapraktika I,5,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.00.044,Doktoriseminar,9,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.00.050,Magistriseminar,20,1,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.00.052,Keeleteaduslik magistriseminar,24,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.02.017,Keeletoimetamine I,14,1,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.02.019,Eesti keel ja stilistika,0,0,8,13,18,8,0,0,4
K,HV,HVEE,FLEE.02.042,Eesti õigekeelsus ja väljendusõpetus,90,6,0,0,0,0,0,0,5
K,HV,HVEE,FLEE.02.093,Eesti keel,12,0,0,0,0,0,0,0,2
K,HV,HVEE,FLEE.02.097,Eesti keele lauseõpetus,30,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.02.103,Tekstianalüüs,13,1,0,0,0,0,0,0,1
K,HV,HVEE,FLEE.02.122,Eesti keele struktuur,19,0,0,0,0,0,0,0,1
K,HV,HVEE,FLEE.02.133,Tõlke toimetamine,22,0,0,0,0,0,0,0,1
K,HV,HVEE,FLEE.02.156,Eesti keele didaktika,13,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.02.163,Eesti kirjakeele ajalugu,0,0,10,5,2,0,0,0,1
K,HV,HVEE,FLEE.02.171,Erialaseminar,5,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.02.184,Eesti keele sõnavara struktuur ja sõnamoodustus,0,0,6,3,7,1,0,0,0
K,HV,HVEE,FLEE.02.185,Eesti keele allkeeled,0,0,3,1,3,2,0,1,1
K,HV,HVEE,FLEE.04.127,Eesti keel edasijõudnutele II (C1.1),0,0,5,4,5,0,0,0,1
K,HV,HVEE,FLEE.04.138,Eesti keele sõnavara ajalugu ja keelekontaktid,0,0,7,0,0,0,0,0,1
K,HV,HVEE,FLEE.04.173,Eesti keele lauseõpetuse praktiline põhikursus,0,0,2,1,1,1,0,0,0
K,HV,HVEE,FLEE.04.176,Eesti keele grammatika- ja sõnavaravigade analüüs,0,0,5,0,0,1,1,0,0
K,HV,HVEE,FLEE.04.195,Eesti popkultuur 20. sajandil,12,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.04.207,Eesti kultuuriruumi kujunemine ja tänapäev,0,0,14,10,17,1,0,0,0
K,HV,HVEE,FLEE.04.210,Akadeemiline eesti keel muukeelsetele I,14,1,0,0,0,0,0,0,2
K,HV,HVEE,FLEE.04.211,Akadeemiline eesti keel muukeelsetele II,11,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.04.224,Keelepraktika tandemõppes,17,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.04.227,LAK-õppe põhimõtted ja rakendamine,33,0,0,0,0,0,0,0,6
K,HV,HVEE,FLEE.04.231,Keel ja ühiskond,17,0,0,0,0,0,0,0,3
K,HV,HVEE,FLEE.04.235,Eesti keele võõrkeelena didaktika I,5,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.06.003,"Soome keel, tase 0 > B1",1,0,6,2,4,1,7,0,5
K,HV,HVEE,FLEE.06.010,Soome keele suuline ja kirjalik väljendusoskus I (B1/B2),8,0,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.06.092,Soome keele suuline ja kirjalik väljendusoskus II (B2/C1),0,0,8,1,0,0,0,0,0
K,HV,HVEE,FLEE.06.100,Soome keele ja kultuuri aktuaalsed küsimused,5,0,0,0,0,0,0,0,1
K,HV,HVEE,FLEE.06.166,Soome kirjandus I,0,0,4,2,0,0,0,0,0
K,HV,HVEE,FLEE.07.173,Praktiline ungari keele grammatika,5,0,0,0,0,0,0,0,1
K,HV,HVEE,FLEE.08.053,Keeleteaduse alused,0,0,18,17,7,2,0,0,3
K,HV,HVEE,FLEE.08.058,Tähendusõpetus,0,0,4,2,1,2,2,0,2
K,HV,HVEE,FLEE.08.087,Foneetika,0,0,1,1,2,1,0,0,0
K,HV,HVEE,FLEE.08.121,Foneetika programmiga Praat,7,6,0,0,0,0,0,0,0
K,HV,HVEE,FLEE.08.145,Maailma keeled,0,0,3,1,0,0,0,1,1
K,HV,HVEE,FLEE.09.003,Eesti murded,0,0,9,10,5,0,0,0,2
K,HV,HVEE,FLEE.09.012,Erikursus murretest,6,0,0,0,0,0,0,0,0
K,HV,HVEE,FLLE.00.004,Lõunaeesti folkloor,7,0,0,0,0,0,0,0,2
K,HV,HVEE,FLLE.00.013,Võru keele vestluskursus,8,0,0,0,0,0,0,0,0
K,HV,HVEE,FLLE.00.019,Seto keel,13,0,0,0,0,0,0,0,2
K,HV,HVEE,HVEE.00.006,Bakalaureuseseminar,17,2,0,0,0,0,0,0,1
K,HV,HVEE,HVEE.00.008,Doktoriseminar,7,0,0,0,0,0,0,0,0
K,HV,HVEE,HVEE.01.002,Võru keele algkursus,17,0,0,0,0,0,0,0,2
K,HV,HVEE,HVEE.01.004,Akadeemiline eesti keel,0,0,47,50,12,2,1,2,16
K,HV,HVEE,HVEE.01.005,Uurimistöö kirjutamise alused,76,9,0,0,0,0,0,0,2
K,HV,HVEE,HVEE.01.006,Suurte tekstiandmete töötlemine ja analüüs humanitaarteadustes,0,0,15,2,0,0,0,4,1
K,HV,HVEE,HVEE.02.001,Eesti keele võõrkeelena õpetaja lisaeriala põhipraktika,7,0,0,0,0,0,0,0,0
K,HV,HVEE,HVEE.03.006,"Soome keel algajaile, tase 0>B1",45,2,0,0,0,0,0,0,6
K,HV,HVEE,HVEE.03.007,"Soome keele algkursus inglise keele baasil I, tase 0 > A1.1",0,0,10,5,2,0,0,0,2
K,HV,HVEE,HVEE.03.012,"Ungari keele algkursus II, tase A1.1 > A1.2",0,0,4,0,0,0,0,0,1
K,HV,HVEE,HVEE.03.013,Fennougristika alused,0,0,2,4,0,0,0,0,0
K,HV,HVEE,HVEE.04.003,Keeleteaduslik praktika,4,0,0,0,0,0,0,0,1
K,HV,HVEE,HVEE.04.007,Tekstikorpused ja nende analüüs,0,0,3,1,1,1,0,0,1
K,HV,HVEE,HVEE.05.002,Erivajadusega õpilane humanitaaraine tunnis,0,0,5,2,1,0,0,0,2
K,HV,HVEE,HVEE.05.020,Mängustamine ja improvisatsioon teise keele õppes,10,0,0,0,0,0,0,0,0
K,HV,HVEE,HVEE.05.024,Tekstiõpetuse alused,9,0,0,0,0,0,0,0,1
K,HV,HVEE,HVEE.05.026,Eesti keele hääldusõpetuse küsimusi,5,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.00.001,Sissejuhatus filosoofiasse,64,0,0,0,0,0,0,0,14
K,HV,HVFI,FLFI.00.016,Doktoriseminar,8,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.00.051,Doktoritöö,9,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.00.097,Praktika,7,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.00.098,Magistriseminar,20,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.00.108,Arenguseminar,9,1,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.01.011,Esteetika,0,0,4,1,0,0,0,0,2
K,HV,HVFI,FLFI.01.071,Merleau-Ponty tajufenomenoloogia,0,0,5,0,0,0,0,0,1
K,HV,HVFI,FLFI.01.094,Valikkursus antiikfilosoofiast,0,0,1,2,2,0,0,0,0
K,HV,HVFI,FLFI.01.101,Mõttepildid / valgusepildid,0,0,4,0,0,0,0,0,1
K,HV,HVFI,FLFI.01.103,Filosoofia ajalugu I,16,0,0,0,0,0,0,0,1
K,HV,HVFI,FLFI.01.117,Surm ja elu mõte,23,0,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.01.118,Ajalooteooria,0,0,9,1,1,1,0,3,1
K,HV,HVFI,FLFI.01.119,Antiikne skeptitsism,0,0,0,1,1,0,0,0,3
K,HV,HVFI,FLFI.02.008,Poliitikafilosoofia,0,0,4,4,4,0,0,8,1
K,HV,HVFI,FLFI.02.138,Õpetaja eetika ja väärtuskasvatus,35,1,0,0,0,0,0,0,0
K,HV,HVFI,FLFI.02.142,Poliitikafilosoofia lugemisgrupp I,4,0,0,0,0,0,0,0,1
K,HV,HVFI,FLFI.02.154,Metaeetika,0,0,7,2,4,1,0,0,0
K,HV,HVFI,FLFI.02.156,Epistemoloogia,0,0,7,13,1,1,0,0,0
K,HV,HVFI,FLFI.02.160,Inseneriteaduse sotsiaalsed ja eetilised aspektid,8,0,0,0,0,0,0,0,1
K,HV,HVFI,FLFI.02.171,Kriitilise teooria lugemisgrupp: Adornost ja Horkheimerist Habermasini,0,0,6,1,0,0,0,0,0
K,HV,HVFI,FLFI.02.176,Multikultuursuse filosoofia,0,0,3,3,1,0,0,1,1
K,HV,HVFI,FLFI.04.024,Sissejuhatus loogikasse,0,0,2,0,2,0,0,1,4
K,HV,HVFI,FLFI.04.032,Sissejuhatus metafüüsikasse,0,0,1,3,0,0,0,2,1
K,HV,HVFI,FLFI.04.068,Keelefilosoofia,0,0,2,3,1,0,0,1,5
K,HV,HVFI,FLFI.04.078,Sissejuhatus loogikasse,0,0,8,2,1,1,0,1,4
K,HV,HVFI,FLFI.04.083,Spetsialiseerumisaine teoreetilisest filosoofiast II,0,0,6,0,0,0,0,0,0
K,HV,HVFI,FLFI.05.012,Eesti filosoofia ajalugu,0,0,3,2,0,0,0,0,0
K,HV,HVFI,FLSE.00.022,Tõlkesemiootika,0,0,8,1,0,0,0,0,5
K,HV,HVFI,FLSE.00.040,Kirjandussemiootika,0,0,12,3,0,0,0,0,3
K,HV,HVFI,FLSE.00.150,Uurijaseminar,6,0,0,0,0,0,0,0,4
K,HV,HVFI,FLSE.00.184,Semiootika ja kultuuriteooria juhendajaseminar,5,0,0,0,0,0,0,0,0
K,HV,HVFI,FLSE.00.204,Doktoriseminar,21,0,0,0,0,0,0,0,0
K,HV,HVFI,FLSE.00.214,Zoosemiootika,0,0,5,3,2,0,0,3,1
K,HV,HVFI,FLSE.00.220,Doktoritöö,18,0,0,0,0,0,0,0,0
K,HV,HVFI,FLSE.00.221,Semiootika koolkonnad,0,0,8,3,2,0,0,0,0
K,HV,HVFI,FLSE.00.230,Kvalitatiivsed meetodid semiootikas,0,0,7,0,1,0,0,0,2
K,HV,HVFI,FLSE.00.241,Bakalaureusetöö semiootikas ja kultuuriteoorias,0,0,2,3,1,1,0,0,0
K,HV,HVFI,FLSE.00.243,Magistritöö,0,0,7,3,1,1,0,0,0
K,HV,HVFI,FLSE.00.250,Tartu-Moskva koolkonna semiootika,0,0,9,2,0,0,0,0,2
K,HV,HVFI,FLSE.00.253,Magistriseminar,20,0,0,0,0,0,0,0,1
K,HV,HVFI,FLSE.00.260,Zoosemiootika: omailm ja loomade kommunikatsioon,0,0,8,4,2,0,0,0,4
K,HV,HVFI,FLSE.00.262,Sotsiosemiootika ja sotsiaalteooriad,0,0,8,4,1,2,0,0,2
K,HV,HVFI,FLSE.00.273,Multimeedia ja kunsti semiootiline analüüs,0,0,10,3,3,0,0,0,3
K,HV,HVFI,FLSE.00.278,Juri Lotman ja Tartu-Moskva koolkond,0,0,8,11,2,2,0,0,4
K,HV,HVFI,FLSE.00.279,Kultuurisemiootika,0,0,13,8,6,2,0,0,11
K,HV,HVFI,FLSE.00.280,Bakalaureuseseminar,7,0,0,0,0,0,0,0,0
K,HV,HVFI,FLSE.00.281,Ruumisemiootika,0,0,18,4,1,0,0,0,6
K,HV,HVFI,FLSE.00.285,Kultuurisemiootika rakendused,0,0,9,1,0,0,0,0,0
K,HV,HVFI,FLSE.00.289,Sotsiosemiootika rakendused,0,0,7,0,1,0,0,0,1
K,HV,HVFI,FLSE.00.297,Tänapäeva semiootika ja kultuuriteooria probleemid,0,0,9,0,0,0,0,0,0
K,HV,HVFI,FLSE.00.302,Kultuuriteooria alused,23,1,0,0,0,0,0,0,12
K,HV,HVFI,FLSE.00.308,Rakendussemiootika,0,0,6,1,0,0,0,0,1
K,HV,HVFI,FLSE.00.316,Konfliktisemiootika,0,0,14,7,4,0,0,0,8
K,HV,HVFI,HVFI.01.002,"Hea teadus: raamnõuded, väärtused ja tegevuspõhimõtted",0,0,11,1,3,0,0,0,3
K,HV,HVFI,HVFI.01.003,Filosoofilised lahkarvamused,28,3,0,0,0,0,0,0,2
K,HV,HVHV,FLFL.00.009,Kvantitatiivse andmeanalüüsi alused humanitaarteadlastele ja rakendustarkvara R,3,3,0,0,0,0,0,0,0
K,HV,HVHV,HVHV.00.003,Humanitaarteaduste rakenduslikud suunad,0,0,4,6,6,5,0,0,3
K,HV,HVHV,HVHV.00.011,Sissejuhatus materiaalse kultuuri uuringutesse,23,0,0,0,0,0,0,0,1
K,HV,HVHV,HVHV.00.014,Emakeele ja teiste keelte omandamine,0,0,2,9,2,1,0,0,4
K,HV,HVHV,HVHV.00.015,Korpused lingvistilises uurimistöös,0,0,3,3,1,0,0,2,0
K,HV,HVHV,OIAO.06.051,Sissejuhatus erialainfootsingusse,45,0,0,0,0,0,0,0,8
K,HV,HVKU,FLKU.03.006,Etnoloogia ja folkloristika magistriseminar,4,0,0,0,0,0,0,0,1
K,HV,HVKU,FLKU.03.030,Magistrieksam,0,0,2,6,4,3,2,0,0
K,HV,HVKU,FLKU.03.043,Etnograafilised välitööd: meetodite analüüs ja praktiline rakendus,5,0,0,0,0,0,0,0,0
K,HV,HVKU,FLKU.03.049,Kultuurikorralduse seminar,20,0,0,0,0,0,0,0,0
K,HV,HVKU,FLKU.03.078,Euroopa Liidu struktuurid ja poliitikad,25,0,0,0,0,0,0,0,1
K,HV,HVKU,FLKU.03.088,Eesti etnoloogia ajalugu,8,1,0,0,0,0,0,0,3
K,HV,HVKU,FLKU.04.038,Folkloori žanrisüsteem,0,0,7,4,2,1,0,0,0
K,HV,HVKU,FLKU.04.044,Rahvausundi demonoloogia,0,0,16,6,5,1,0,0,2
K,HV,HVKU,FLKU.04.077,Regilaulu uurimise meetodid,0,0,2,0,1,0,0,2,0
K,HV,HVKU,FLKU.04.082,Eesti rahvaluule,0,0,2,4,1,3,1,0,0
K,HV,HVKU,FLKU.04.093,Pärimus ja identiteet multikultuurses ühiskonnas,0,0,6,3,2,2,0,2,0
K,HV,HVKU,FLKU.04.126,"Pärimus, poliitika ja performatiivsed praktikad",0,0,11,1,0,0,0,0,1
K,HV,HVKU,FLKU.04.127,Naine ja seksuaalsus folklooris ja ühiskonnas,0,0,10,0,0,2,0,0,1
K,HV,HVKU,FLKU.04.137,Eesti rahvausund minevikust tänapäevani,0,0,3,0,5,1,0,0,0
K,HV,HVKU,FLKU.05.014,Doktoritöö,28,0,0,0,0,0,0,0,0
K,HV,HVKU,FLKU.05.021,Kirjanduse ja teatriteaduse doktoriseminar,5,0,1,0,0,0,0,0,0
